title,mal_id,type,chapters,volumes,status,genres,score,rank,author,serializations 
Shuudan!,107479,Manga,32,4,Finished,['Sports'],6.87,9150,"['Yokota, Takuma']",Shounen Jump (Weekly)
Sumikko no Sora-san,26026,Manga,56,8,Finished,"['Fantasy', 'Slice of Life']",,21320,"['Tana, Kanoka']",Comic Blade
Summer Wars,17091,Manga,13,3,Finished,"['Comedy', 'Romance', 'Sci-Fi']",7.69,1583,"['Sugimoto, Iqura', 'Hosoda, Mamoru']",Young Ace
Tamuramaro-san,66423,Manga,19,3,Finished,"['Comedy', 'Fantasy', 'Slice of Life', 'Supernatural']",,31125,['Yukimura'],B's-LOG Comic
Tenchi Muyou! Ryououki,855,Manga,80,12,Finished,"['Comedy', 'Drama', 'Fantasy', 'Sci-Fi']",7.29,4263,"['Okuda, Hitoshi']",Comic Dragon
Tokkabu: Tokubetsu Kagai Katsudou-bu,69509,Manga,23,4,Finished,['Comedy'],,37126,"['Kuwabara, Taku']",good! Afternoon
Usemono Yado,89553,Manga,18,3,Finished,['Drama'],8.03,635,['Hozumi'],Flowers (Monthly)
Watashi no Ookami-kun,80907,Manga,18,4,Finished,"['Comedy', 'Romance', 'Supernatural']",7.36,3613,"['Nogiri, Youko']",ARIA
Zoushoku Shoujo Plana-chan!,19645,Manga,22,2,Finished,"['Comedy', 'Sci-Fi']",6.96,8124,"['Haruse, Hiroki']",Champion RED
Non Non Biyori,17552,Manga,125,16,Finished,"['Comedy', 'Slice of Life']",8.19,406,['Atto'],Comic Alive
Yuurei Ryokoudairiten,10826,Manga,23,4,Finished,"['Comedy', 'Supernatural']",,16921,"['Furudori, Yayoi']",Shounen Sirius
Slow Loop,118269,Manga,,,Publishing,['Slice of Life'],7.37,3560,"['Uchino, Maiko']",Manga Time Kirara Forward
Tegamibachi,1709,Manga,100,20,Finished,"['Adventure', 'Fantasy', 'Slice of Life', 'Supernatural']",7.82,1102,"['Asada, Hiroyuki']",Jump SQ.
Wind Breaker,133081,Manga,,,Publishing,['Action'],7.29,4265,"['Nii, Satoru']",Magazine pocket
Yowamushi Pedal,23627,Manga,,,Publishing,"['Award Winning', 'Sports']",7.99,701,"['Watanabe, Wataru']",Shounen Champion (Weekly)
Kimi ga Shinu made Koi wo Shitai,115122,Manga,,,Publishing,"['Fantasy', 'Girls Love']",7.76,1279,"['Aono, Nachi']",Comic Yuri Hime
Kitanai Kimi ga Ichiban Kawaii,120492,Manga,,,Publishing,"['Drama', 'Girls Love']",6.85,9381,['Manio'],Comic Yuri Hime
Back Street Girls,96266,Manga,144,12,Finished,"['Comedy', 'Ecchi']",6.8,9948,"['Gyuh, Jasmine']",Young Magazine (Weekly)
Jahy-sama wa Kujikenai!,109234,Manga,,,Publishing,"['Comedy', 'Supernatural']",7.5,2560,"['Konbu, Wakame']",Gangan Joker
Jiken-Jaken!,104573,Manga,92,7,Finished,"['Comedy', 'Mystery']",6.76,10487,"['Yasuda, Kousuke']",Young Animal Arashi
Shingeki no Kyojin: Lost Girls,91047,Manga,10,2,Finished,"['Action', 'Drama', 'Fantasy', 'Horror', 'Supernatural']",7.61,1935,"['Seko, Hiroshi', 'Fuji, Ryousuke']",Bessatsu Shounen Magazine
Yamikin Ushijima-kun,8593,Manga,493,46,Finished,"['Award Winning', 'Drama']",7.44,2999,"['Manabe, Shohei']",Big Comic Spirits
Neji no Hitobito,86696,Manga,25,3,Finished,['Comedy'],,39410,"['Wakaki, Tamiki']",Ura Sunday
"Oogami-san, Dadamore desu.",105707,Manga,38,7,Finished,"['Romance', 'Slice of Life']",6.92,8602,"['Yoshidamaru, Yuu']",Afternoon
Wash Me Hug Me!,132942,One-shot,1,,Finished,['Romance'],6.83,9607,['Robico'],Dessert
Nanoha Yougashiten no Ii Shigoto,87014,Manga,70,7,Finished,['Comedy'],6.65,11655,"['Wakaki, Tamiki']",Shounen Sunday
Tetsugaku Letra,30779,Manga,27,6,Finished,"['Drama', 'Slice of Life']",7.96,752,"['Yumeka, Sumomo']",Gessan
Kao dake ja Suki ni Narimasen,132949,Manga,,,Publishing,"['Comedy', 'Romance']",7.27,4480,"['Anzai, Karin']",Hana to Yume
Hana ni Arashi,8042,Manga,11,2,Finished,"['Comedy', 'Romance']",7.47,2735,"['Takagi, Shigeyoshi']",LaLa DX
Nika Kiri!,47557,One-shot,1,,Finished,"['Comedy', 'Fantasy', 'Romance']",6.48,13253,"['Aida, Iro']",GFantasy
Shiro Ihon,116030,Manga,21,3,Finished,['Horror'],6.44,13564,"['Hokazono, Masaya', 'Takaminato, Motosuke']",Goraku Egg
Warui Yume no Sono Saki...,116238,Manga,9,1,Finished,"['Horror', 'Supernatural']",6.56,12496,"['Uguisu, Sachiko']",Comic Tokumori
Zashiki Onna,977,Manga,11,1,Finished,"['Drama', 'Horror']",6.32,14211,"['Mochizuki, Minetaro']",Young Magazine (Weekly)
Flat,10874,Manga,45,8,Finished,"['Comedy', 'Slice of Life']",7.74,1369,"['Aogiri, Natsu']",Comic Avarus
Chorokute Kawaii Kimi ga Suki,135869,Manga,,,Publishing,['Romance'],,28203,"['Hatta, Akari']",Dessert
Daisy Jealousy,119917,Manga,8,1,Finished,"['Boys Love', 'Erotica']",7.15,,"['Ogeretsu, Tanaka']",Magazine Be x Boy
Engage,138869,Manga,,,Publishing,"['Boys Love', 'Erotica']",,,"['Minazuki, Yuu']",Dear+
Fukutsu no Zono,142720,Manga,5,1,Finished,"['Boys Love', 'Erotica']",,,['Shikke'],B's-LOVEY recottia
Gokukon: Chou Dekiai Yakuza to Keiyaku Kekkon!?,133685,Manga,,,Publishing,['Romance'],,27827,"['Sakurai, Mayu']",Ane Friend
Hidamari ga Kikoeru: Shunkashuutou,139289,Manga,,,Publishing,"['Boys Love', 'Drama', 'Slice of Life']",,39779,"['Fumino, Yuki']",Canna
Kedamono Arashi: Touch me Baby!,143288,Manga,6,1,Finished,"['Boys Love', 'Fantasy', 'Slice of Life']",,18788,"['Kuroi, Morry']",GUSH
Koi to Kedama to Otonari-san,113045,Manga,7,1,Finished,"['Boys Love', 'Drama', 'Slice of Life', 'Erotica']",6.83,,"['Suzaka, Shina']",Dear+
Lala no Kekkon,118713,Manga,,,Publishing,"['Boys Love', 'Erotica']",6.56,,['Tamekou'],Be x Boy GOLD
Natsume-senpai ni Semarareru Hibi,132202,Manga,,,Publishing,"['Comedy', 'Romance']",,27516,"['Kamino, Ruri']",Dessert
Shinai naru Gene e,127572,Manga,,,Publishing,"['Boys Love', 'Drama', 'Erotica']",,,"['Azuma, Kaya']",fRag
Terano-kun to Kumazaki-kun,139145,Manga,9,1,Finished,"['Boys Love', 'Erotica']",,,['Yoriko'],Qpa
Therapy Game: Restart,125237,Manga,,,Publishing,"['Boys Love', 'Erotica']",8.07,,"['Hinohara, Meguru']",Dear+
Tsuiraku JK to Haijin Kyoushi,108639,Manga,,,Publishing,['Romance'],7.88,945,['sora'],Hana to Yume
Umi ga Hashiru End Roll,142457,Manga,,,Publishing,['Slice of Life'],,30725,"['Tarachine, John']",Mystery Bonita
Undead,139743,Manga,,,Publishing,"['Boys Love', 'Horror', 'Supernatural', 'Erotica']",,,"['Tsuyuhisa, Fumi']",Cab
Watashi no Shiawase na Kekkon,118232,Manga,,,Publishing,['Romance'],7.88,931,"['Kousaka, Rito', 'Agitogi, Akumi']",Gangan Online
1K no Ousama,117791,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.78,,"['Takagi, Ryo']",Chara
23-ji no Time Shift,127741,Manga,6,1,Finished,"['Boys Love', 'Erotica']",,,"['Agata, Ito']",Reijin
Ai mo Kawarazu,116045,Manga,6,1,Finished,"['Boys Love', 'Slice of Life', 'Erotica']",6.72,,"['Ayukawa, Hal']",Fig
Ai wa Kane Nari,118715,Manga,14,2,Finished,"['Boys Love', 'Fantasy', 'Erotica']",6.78,,['Panda'],equal
Aien Catharsis,136123,Manga,7,1,Finished,"['Boys Love', 'Drama', 'Erotica']",,,"['Ooshima, Kamome']",drap
Aisaretagari no Anti Romance,135623,Manga,6,1,Finished,"['Boys Love', 'Drama', 'Erotica']",6.83,,"['Okino, Nico']",equal
Aishiteru,10380,Manga,5,1,Finished,"['Boys Love', 'Slice of Life', 'Erotica']",7.48,,"['Fujitani, Youko']",drap
Amaenbo Honey,118716,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.76,,"['Tobidase, Kevin']",Omegaverse Project
Amagami dake dewa Sumasanai!,132841,Manga,6,1,Finished,"['Boys Love', 'Drama', 'Erotica']",,,['Tsuruko'],Mellow Kiss
Ame to Kiss,100633,Manga,6,1,Finished,['Boys Love'],7.18,5429,"['Akihira, Shiro']",Craft
Ani no Senaka,75283,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.97,,"['Sagami, Waka']",Chara Selection
Anti Alpha,120230,Manga,6,1,Finished,"['Boys Love', 'Drama', 'Erotica']",6.93,,"['Okuda, Waku']",Dear+
Anti Platonic,129448,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.66,,"['Orishima, Yupopo']",aQtto!
Antimoral Omegaverse,140718,Manga,7,1,Finished,"['Boys Love', 'Erotica']",,,['Sachi'],b-boy Omegaverse
Ao no Tsubomi,120149,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.94,,"['Tsuno, Natsume']",ihr hertZ
Arima-san wa Omega ni Naritai,143999,Manga,6,1,Finished,"['Boys Love', 'Erotica']",,,"['Fujita, Cafeco']",Hanaoto
Ayashi no Hakoniwa ni Ukabu Tsuki,112444,Manga,7,1,Finished,"['Boys Love', 'Supernatural', 'Erotica']",6.98,,"['Hasumi, Hana']",Comic Marginal
Bokutachi wa Mada Aoku,137146,Manga,8,1,Finished,"['Boys Love', 'Erotica']",7.82,,"['Kuroi, Tsumuji']",Charles Mag
Borderline,15275,Manga,5,1,Finished,"['Boys Love', 'Erotica']",7.08,,"['Fujitani, Youko']",drap
Bright Light Sprout,105893,Manga,10,2,Finished,"['Boys Love', 'Romance', 'Slice of Life', 'Erotica']",6.79,,"['Ichikawa, Kei']",Magazine Be x Boy
Butler,131952,Manga,7,1,Finished,"['Boys Love', 'Erotica']",6.63,,"['Kanda, Neko']",drap
"Chéri, Unmei no Hito!",138745,Manga,5,1,Finished,['Boys Love'],,28612,"['Mochino, Okoge']",GUSH
Chichikogusa,52043,Manga,49,8,Finished,['Slice of Life'],8.02,656,"['Tagawa, Mi']",Comic Garden
Chicken Heart Serenade,137323,Manga,7,1,Finished,"['Boys Love', 'Erotica']",7.22,,"['Ooshima, Kamome']",drap
"Chijou 100 Meter de, Aimashou",124984,Manga,5,1,Finished,"['Boys Love', 'Erotica']",6.83,,['Mamita'],Chara
Chorokute Kawaii,135866,One-shot,1,,Finished,['Romance'],,28200,"['Hatta, Akari']",Dessert
Dekiai Boyfriend,125587,Manga,8,1,Finished,"['Boys Love', 'Comedy', 'Erotica']",,,"['Oume, Nanase']",Baby
Doutei ni Ai nante Sakebenai!,116077,Manga,5,1,Finished,"['Boys Love', 'Drama', 'Erotica']",7.06,,"['Yamada, Papiko']",Boys Capi!
Egoistic Trap,88122,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.81,,"['Uekawa, Kichi']",Comic Magazine LYNX
Endless World,12202,Manga,8,1,Finished,"['Boys Love', 'Drama', 'Erotica']",7.89,,"['Jaryuu, Dokuro']",Catalogue Series
Flutter,32463,Manga,7,1,Finished,"['Boys Love', 'Erotica']",7.3,,"['Tenzen, Momoko']",Craft
Futari no Table,70827,Manga,8,2,Finished,"['Romance', 'Slice of Life']",7.11,6150,"['Ichinohe, Rumi']",Bessatsu Friend
Fuuzokuten de Kareshi wa Dekiru ka?,123641,Manga,6,1,Finished,"['Boys Love', 'Erotica']",,,"['Kabano, Sakadachi']",Gougai onBLUE
Gang no Kaikata,117735,Manga,6,1,Finished,"['Boys Love', 'Drama', 'Erotica']",7.04,,"['Akihisa, Teo']",WEBgateau
Gelateria Supernova: Royal Vanilla,137866,Manga,5,1,Finished,"['Boys Love', 'Erotica']",,,"['Kitahala, Lyee']",Qpa
Ginza Neon Paradise,102637,Manga,6,1,Finished,"['Boys Love', 'Drama', 'Romance', 'Erotica']",7.32,,['Unohana'],Karen
Gohoubi wa Shitsuke no Ato,120595,Manga,7,1,Finished,"['Boys Love', 'Erotica']",7.04,,['Niyama'],Reijin Uno!
Hadashi no Tenshi,142416,Manga,6,1,Finished,"['Boys Love', 'Supernatural', 'Erotica']",7.13,,"['Nonomiya, Ito']",Magazine Be x Boy
Hakidame to Tsuru,107576,Manga,7,1,Finished,"['Boys Love', 'Erotica']",7.14,,"['Kitahala, Lyee']",Qpa
Hana to Ikkun,109474,Manga,5,1,Finished,"['Boys Love', 'Erotica']",7.07,,"['Abe, Akane']",Dear+
Hanafuru Futari,143890,Manga,5,1,Finished,"['Boys Love', 'Drama', 'Erotica']",,,"['Kokonotsu, Hiro']",Hanaoto
Hanagaya Eigyousho no Kare,57441,Manga,5,1,Finished,"['Boys Love', 'Erotica']",7.36,,"['Tenzen, Momoko']",drap
Hatsukoi Encounter,124923,Manga,6,1,Finished,"['Boys Love', 'Erotica']",7.06,,"['Nanatsuno, Wataru']",Mellow Kiss
Hetakuso Love Step,131979,Manga,7,1,Finished,"['Boys Love', 'Erotica']",7.28,,['Yoriko'],Qpa
High School La La Love,126430,Manga,7,1,Finished,"['Boys Love', 'Erotica']",7.05,,['Haruta'],B.Pilz
Himemuko,140170,Manga,6,1,Finished,"['Boys Love', 'Supernatural', 'Erotica']",7.33,,"['Serizawa, Tomo']",from RED
Himitsu ni wa Mukanai Shokugyou,131086,Manga,17,2,Finished,"['Boys Love', 'Drama', 'Erotica']",,,"['Kanai, Kei']",Dear+
"Himono, Tokidoki, Shanai Renai",114684,Manga,5,1,Finished,"['Boys Love', 'Erotica']",7.01,,['Haruta'],drap
Hitori Ecchi Online,143925,Manga,5,1,Finished,"['Boys Love', 'Erotica']",,,['Megane'],G-Lish
Home,113066,Manga,5,1,Finished,"['Boys Love', 'Drama', 'Erotica']",6.93,,"['Tsuyuki, Yuruko']",Magazine Be x Boy
Hoshi dake ga Shitteru,105135,Manga,7,1,Finished,"['Boys Love', 'Romance', 'Slice of Life']",7.63,1833,"['Furuya, Nagisa']",RuTile
Hoshi no Usagi,130389,Manga,7,1,Finished,"['Boys Love', 'Erotica']",7.14,,"['Toujou, Sakana']",BOY'S Pierce
"Hoshi to Kuzu: Don't Worry, Be Happy!",97338,Manga,16,4,Finished,['Romance'],7.2,5232,"['Hoshiya, Kaori']",Bessatsu Margaret
Hotaru wa Ashita Shinu,120137,Manga,7,1,Finished,"['Boys Love', 'Drama', 'Erotica']",6.85,,"['Saikawa, Fuyu']",ihr hertZ
Houkago no Fujun,46038,Manga,7,1,Finished,"['Boys Love', 'Erotica']",6.58,,"['Kajigaya, Michiru']",Feel Young
Ichizu na Inu wa Akiramenai,133902,Manga,6,1,Finished,"['Boys Love', 'Erotica']",,,"['Kihara, Noriko']",Gougai onBLUE
Inu to Tsubame,41745,Manga,5,1,Finished,"['Boys Love', 'Drama', 'Romance', 'Erotica']",6.95,,"['Amagakure, Gido']",Edith
Itonaga-kun no Koi no Ito,114384,Manga,13,2,Finished,"['Boys Love', 'Erotica']",7.04,,"['Okuda, Waku']",Dear+
Itoshi Koishi Kimi dake ni,75485,Manga,5,1,Finished,"['Boys Love', 'Comedy', 'Romance', 'Slice of Life', 'Erotica']",6.67,,"['Kanda, Neko']",Karen
Jikyuu Jisoku de Nani ga Warui!,131521,Manga,8,1,Finished,"['Boys Love', 'Comedy', 'Erotica']",7.2,,"['Itsuki, Makoto']",BOY'S Pierce
Junjou Shounen,94996,Manga,6,1,Finished,"['Boys Love', 'Drama', 'Romance', 'Erotica']",6.42,,['Sunako'],Omegaverse Project
Kafuka Koufukuron,116065,Manga,7,1,Finished,"['Boys Love', 'Drama', 'Erotica']",6.54,,['Haruichi'],gateau
Kanashii Kotoba,7109,Manga,6,1,Finished,"['Boys Love', 'Drama', 'Erotica']",7.52,,['Umetarou'],Dear+
Kanchigai Lover,131083,Manga,6,1,Finished,"['Boys Love', 'Erotica']",,,"['Kinoshita, Keiko']",Dear+
Kannou Reminder,112075,Manga,7,1,Finished,"['Boys Love', 'Slice of Life', 'Erotica']",6.83,,['Unohana'],Chara Selection
Karekore Kirakira Machi,115930,Manga,5,1,Finished,['Romance'],7.28,4350,"['Hoshiya, Kaori']",Bessatsu Margaret
"Kashikomarimashita, Destiny: Answer",109119,Manga,8,2,Finished,"['Boys Love', 'Drama', 'Romance', 'Erotica']",8.27,,['Sachimo'],Omegaverse Project
Katakoi x Alliance,124929,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.99,,"['Machida, Tomato']",Mellow Kiss
Kedamono Arashi,114693,Manga,5,1,Finished,"['Boys Love', 'Fantasy', 'Erotica']",7.05,,"['Kuroi, Morry']",GUSH maniaEX
Kedamono Arashi: Hold me Baby!,143287,Manga,6,1,Finished,"['Boys Love', 'Fantasy', 'Slice of Life', 'Erotica']",,,"['Kuroi, Morry']",GUSH
Keikakuteki Pavlov Maker,138517,Manga,6,1,Finished,"['Boys Love', 'Erotica']",7.09,,['Tsushiko'],G-Lish
Kekkon shite Kudasai!,116946,Manga,6,1,Finished,"['Boys Love', 'Erotica']",7.11,,"['Tsurugi, Ichiro']",Omegaverse Project
Kekkon suru kamo Shirenai Otoko,114687,Manga,5,1,Finished,"['Boys Love', 'Drama', 'Erotica']",7.16,,"['Fujitani, Youko']",Karen
Kimi e Musubu Happy End,144339,Manga,7,1,Finished,"['Boys Love', 'Supernatural', 'Erotica']",,,['Arinco'],mimosa
Kimi ni Koisuru Hazu ga Nai,131920,Manga,8,1,Finished,"['Boys Love', 'Erotica']",7.35,,"['Suzaka, Shina']",Dear+
Kimi no Ashimoto de Ai wo Shiru,144004,Manga,6,1,Finished,['Boys Love'],,18944,"['Atono, Matsuri']",G-Lish
Kimi no Tabegoro,119378,Manga,6,1,Finished,"['Boys Love', 'Erotica']",7.02,,['Yoriko'],gateau
Kimi to Deatte kara Boku wa,131219,Manga,9,1,Finished,['Boys Love'],,27384,"['Yoshii, Haruaki']",B-BOY P!
Kimi to wa Gokai kara Hajimarimashita ga,126683,Manga,6,1,Finished,"['Boys Love', 'Erotica']",7.21,,"['Mishima, Kazuhiko']",Hanaoto
Kiss de Tokashita Sono Ato ni,143384,Manga,5,1,Finished,"['Boys Love', 'Erotica']",,,"['Masaki, Maki']",gateau
"Kiyou na Yubisaki, Bukiyou na Tsumasaki",109882,Manga,7,1,Finished,"['Boys Love', 'Erotica']",7.53,,"['Sakuragi, Yaya']",Magazine Be x Boy
"Kocchi Muite, Ai",97111,Manga,5,1,Finished,"['Boys Love', 'Drama', 'Romance', 'Erotica']",7.41,,"['Michinoku, Atami']",Baby
Koi da Ai da wa Sateoite,109547,Manga,6,1,Finished,"['Boys Love', 'Comedy', 'Erotica']",7.31,,['Amamiya'],Comic fleur
Koi ni wa Mukanai Shokugyou,114632,Manga,13,1,Finished,"['Boys Love', 'Erotica']",7.01,,"['Kanai, Kei']",Dear+
Koi wa Nanairo Shichihenge!?,108685,Manga,6,1,Finished,"['Boys Love', 'Erotica']",7.13,,"['Yamano, Deco']",Lynx
Koigokoro x Syndrome,125578,Manga,6,1,Finished,"['Boys Love', 'Erotica']",7.33,,"['Machida, Tomato']",Mellow Kiss
Koisuru Hypnotic Therapy,127735,Manga,5,1,Finished,"['Boys Love', 'Erotica']",6.81,,"['Masaki, Maki']",gateau
Koko wa Yasashii Niwa,102410,Manga,7,1,Finished,"['Boys Love', 'Drama', 'Erotica']",6.84,,['Enzou'],Chara Selection
Konya mo Kimi ni Gochisousama,136426,Manga,8,1,Finished,"['Boys Love', 'Erotica']",7.03,,"['Peco, Morishima']",RuTile
Asoko de Hataraku Musubu-san,111477,Manga,,,Publishing,['Comedy'],6.85,9450,"['Mori, Taishi']",Gessan
Dame na Watashi ni Koishite Kudasai Returns,102146,Manga,24,6,Finished,"['Comedy', 'Romance']",7.63,1808,"['Nakahara, Aya']",YOU
Houkago wa Kissaten de,111540,Manga,,,Publishing,['Romance'],7.14,5808,"['Azusa, Kina']",Comic POOL
Ingoshima,112220,Manga,,,Publishing,"['Action', 'Horror', 'Suspense', 'Ecchi']",5.61,15426,"['Tanaka, Yoshiki', 'Amashita, Mesuko']",Manga Box
Karate Shoukoushi Kohinata Minoru,7075,Manga,500,50,Finished,"['Comedy', 'Romance', 'Sports']",7.53,2357,"['Baba, Yasushi']",Young Magazine (Weekly)
Koi wa Ii kara Nemuritai!,130951,Manga,,,Publishing,['Romance'],6.71,10968,['Shiharu'],Comic REX
Koisuru (Otome) no Tsukurikata,125746,Manga,,,Publishing,"['Boys Love', 'Comedy']",7.6,1979,"['Banjou, Azusa']",Comic POOL
Meccha Shoukan sareta Ken the Comic,130858,Manga,,,Publishing,"['Adventure', 'Fantasy']",7.15,5732,"['Mukojima, Kamome', 'Saitousa']",MAGCOMI
Tonari no Seki ni Natta Bishoujo ga Horesaseyou to Karakattekuru ga Itsunomanika Kaeriuchi ni Shiteita,126140,Manga,,,Publishing,"['Comedy', 'Romance']",6.71,10975,"['Miyako, Hachi', 'Aresanzui']",Gaugau Monster
Aoi Yoru,135278,One-shot,1,,Finished,"['Comedy', 'Romance', 'Ecchi']",,28095,['namo'],Harta Alternative
Hana wa Shinitagaru,132618,One-shot,1,,Finished,"['Drama', 'Romance']",7.29,4202,"['Nakamura, Hinata']",Jump GIGA
Kaguya-sama wa Kokurasetai: Doujin-ban,114871,Manga,35,4,Finished,"['Comedy', 'Romance', 'Ecchi']",7.1,6295,"['Sakayama, Shinta']",Tonari no Young Jump
"Kou-2 ni Time Leap Shita Ore ga, Touji Suki datta Sensei ni Kokutta Kekka",119624,Manga,58,5,Finished,"['Comedy', 'Romance']",6.75,10497,"['Kennoji', 'Matsumoto, Komikan']",Manga UP!
Neko no Otera no Chion-san,102458,Manga,79,9,Finished,['Slice of Life'],7.65,1756,"['Ojiro, Makoto']",Big Comic Spirits
Ore no Imouto ga Konnani Kawaii Wake ga Nai,15317,Manga,26,4,Finished,"['Comedy', 'Drama', 'Ecchi']",7.05,7003,"['Ikeda, Sakura', 'Fushimi, Tsukasa']",Dengeki G's magazine
Sakura Hira Hira,4764,One-shot,1,,Finished,"['Drama', 'Romance']",6.59,12235,"['Yura, Riho']",ChuChu
Tsukiatte Kudasai,106820,One-shot,1,,Finished,"['Drama', 'Romance', 'Supernatural']",6.34,14119,"['Nanatsuki, Fuu']",Dengeki Daioh
Wolf's Rain,357,Manga,11,2,Finished,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",7.16,5590,"['Nobumoto, Keiko', 'Iida, Toshitsugu']",Magazine-Z
Yubikiri,3910,Manga,3,1,Finished,[],7.13,5959,"['Ashihara, Hinako']",Betsucomi
Zettai ni Furo ni Hairitakunai Kanojo VS Zettai ni Furo ni Iretai Kareshi,133916,Manga,51,2,Finished,"['Comedy', 'Romance', 'Slice of Life']",7.3,4092,['Semimaru'],Shounen Ace Plus
Harumatsu Bokura,72949,Manga,61,14,Finished,['Romance'],7.8,1176,['Anashin'],Dessert
Helen ESP,13511,Manga,18,2,Finished,['Supernatural'],7.38,3429,"['Kigitsu, Katsuhisa']",Shounen Champion (Weekly)
Her Tale of Shim Chong,118737,Manhwa,77,7,Finished,"['Drama', 'Girls Love']",8.19,398,"['seri', 'Biwan']",comico
Immortal Regis,3194,Manhwa,44,6,Finished,"['Action', 'Supernatural']",7.59,2049,"['Juder', 'Deo, JYU']",Daiwon
Ookiku Furikabutte,994,Manga,,,Publishing,"['Award Winning', 'Comedy', 'Sports']",8.21,370,"['Higuchi, Asa']",Afternoon
Ponkotsu Ponko,120250,Manga,79,10,Finished,"['Comedy', 'Slice of Life']",7.89,925,"['Yatera, Keita']",Big Comic Spirits
Shinsetsu Ookami to Koushinryou: Ookami to Youhishi,119626,Manga,,,Publishing,"['Adventure', 'Fantasy']",7.27,4507,"['Hasekura, Isuna', 'Hidori']",Dengeki Maoh
Switch Girl!!,1814,Manga,170,25,Finished,"['Comedy', 'Romance']",7.46,2829,"['Aida, Natsumi']",Margaret
Tonari no Miko-san wa Minna Warau,87328,Manga,10,1,Finished,['Hentai'],,,"['Yaya, Hinata']",Comic Megastore
Under Prin,41577,Manhwa,325,,Finished,"['Action', 'Comedy', 'Drama', 'Mystery', 'Supernatural', 'Ecchi']",6.77,10343,['SMBRYMS'],Naver Webtoon
Yasashii Hikari,118644,Manga,14,3,Finished,['Slice of Life'],7.65,1736,"['Nakamura, Hinata']",good! Afternoon
Boku no Gemini,140544,Manga,,1,Finished,['Mystery'],,28928,"['Morikawa, Yuu']",Asuka (Monthly)
California Monogatari,9150,Manga,,8,Finished,"['Drama', 'Slice of Life']",,16587,"['Yoshida, Akimi']",Betsucomi
Film Girl,17596,Manga,10,2,Finished,"['Comedy', 'Drama', 'Romance']",7.39,3388,"['Takagi, Shigeyoshi']",LaLa DX
Gift,108619,Manga,15,3,Finished,"['Boys Love', 'Drama', 'Sports', 'Erotica']",,,"['Ichinose, Yuma']",RuTiLe Sweet
Inazuma to Romance,132757,Manga,,,Publishing,"['Comedy', 'Romance']",7.37,3487,"['Mikimoto, Rin']",Bessatsu Friend
Itsuka no Haru,85695,Manga,5,1,Finished,"['Romance', 'Slice of Life']",6.95,8220,"['Takagi, Shigeyoshi']",Bessatsu Hana to Yume
Joou no Hana,10403,Manga,44,15,Finished,"['Adventure', 'Award Winning', 'Romance']",7.75,1311,"['Izumi, Kaneyoshi']",Betsucomi
Kimi ga Bokura wo Akuma to Yonda Koro,115670,Manga,154,14,Finished,"['Drama', 'Mystery']",6.99,7788,"['Sano, Takashi']",Magazine pocket
Kimi no Koe,131242,Manga,,,Publishing,['Romance'],7.68,1592,"['Morinaga, Miku']",Gene LINE
Kouji Hanauta,107092,Manga,23,4,Finished,['Slice of Life'],,34806,"['Asou, Mikoto']",good! Afternoon
Last Client,1985,Manga,7,1,Finished,"['Action', 'Boys Love', 'Drama', 'Erotica']",7.22,,"['Takashima, Kazusa']",Biblos
Life 2: Giver Taker,98457,Manga,26,6,Finished,"['Drama', 'Romance', 'Slice of Life']",,21304,"['Suenobu, Keiko']",Afternoon
Meiji Juuzoku Tungsten,139626,Manga,9,2,Finished,"['Boys Love', 'Erotica']",,,"['Tatsumoto, Mio']",Comic fleur
"No, Youna.",120946,Manga,,,Publishing,"['Drama', 'Romance', 'Slice of Life']",7.69,1554,"['Asou, Kai']",Comic Trail
Op: Yoake Itaru no Iro no Nai Hibi,99648,Manga,,,Publishing,['Drama'],7.28,4338,"['Yoneda, Kou']",Evening
Sayonara Miniskirt,114822,Manga,,,Publishing,"['Drama', 'Mystery']",7.51,2513,"['Makino, Aoi']",Ribon Magazine
Seirou Opera,86777,Manga,58,12,Finished,['Romance'],7.53,2405,"['Sakurakouji, Kanoko']",Betsucomi
Sekai no Hajikko to Anzu Jam,77957,Manga,31,6,Finished,['Romance'],7.24,4810,"['Kirishima, Rira']",Dessert
Shiki no Zenjitsu,44849,Manga,7,1,Finished,"['Drama', 'Romance', 'Slice of Life']",7.58,2077,['Hozumi'],Flowers (Monthly)
Shrink: Seishinkai Yowai,120659,Manga,,,Publishing,['Slice of Life'],7.64,1776,"['Tsukiko', 'Nanami, Jin']",Grand Jump
Tenshi Dattara Yokatta,140160,Manga,,,Publishing,"['Drama', 'Romance']",,28871,"['Nakagawa, Yuri']",Bessatsu Margaret
Umimachi Diary,8168,Manga,37,9,Finished,"['Award Winning', 'Drama', 'Slice of Life']",7.61,1915,"['Yoshida, Akimi']",Flowers (Monthly)
